117,-24,12,11/05/2024 09:16:31,-1.45,-0.9,9.7,1,-0.5,1.5,0,0,0,15,5,4,1.82,1000,1158.96,1.82,52.252838,20.903376
115,-20,13,11/05/2024 09:15:42,0.29,-0.01,9.66,0.02,-0.01,0.03,0,0,0,0.3,0.5,0.5,4.9,1000,1005,4.9,52.252838,20.903282
115,-23,12,11/05/2024 09:15:43,-1.25,1.09,9.65,0.04,-0.02,0.06,0,0,0,0.6,0.5,0.5,4.8,1000,1009.9,4.8,52.252838,20.903284
114,-23,12,11/05/2024 09:15:44,1.36,0.4,9.54,0.06,-0.03,0.09,0,0,0,0.9,0.5,0.5,4.71,1000,1014.7,4.71,52.252838,20.903286
115,-23,12,11/05/2024 09:15:45,-1.01,1.16,9.73,0.08,-0.04,0.12,0,0,0,1.2,0.5,0.5,4.61,1000,1019.41,4.61,52.252838,20.903288
115,-24,12,11/05/2024 09:15:46,-1.4,0.88,9.73,0.1,-0.05,0.15,0,0,0,1.5,0.5,0.5,4.52,1000,1024.02,4.52,52.252838,20.90329
0,-0.02,-1.35,01/01/0001 00:00:00,0.16,-0.08,0.24,0,0,0,2.4,1,1,4.25,1000,1037.31,4.25,52.252838,20.903296,0,0,0
115,-26,12,11/05/2024 09:15:50,0.77,-0.84,9.7,0.18,-0.09,0.27,0,0,0,2.7,1,1,4.17,1000,1041.56,4.17,52.252838,20.903297
116,-25,13,11/05/2024 09:15:51,-0.58,-1.24,9.58,0.2,-0.1,0.3,0,0,0,3,1,1,4.09,1000,1045.73,4.09,52.252838,20.903299
115,-25,13,11/05/2024 09:15:52,-1.04,0.25,9.56,0.22,-0.11,0.33,0,0,0,3.3,1.5,1,4,1000,1049.82,4,52.252838,20.903301
115,-20,12,11/05/2024 09:15:53,0.17,-0.93,9.65,0.24,-0.12,0.36,0,0,0,3.6,1.5,1,3.92,1000,1053.82,3.92,52.252838,20.903303
115,-21,12,11/05/2024 09:15:54,0.6,-0.07,9.69,0.26,-0.13,0.39,0,0,0,3.9,1.5,1,3.85,1000,1057.74,3.85,52.252838,20.903305
114,-21,12,11/05/2024 09:15:55,1.07,0.66,9.6,0.28,-0.14,0.42,0,0,0,4.2,1.5,1,3.77,1000,1061.59,3.77,52.252838,20.903307
115,-21,12,11/05/2024 09:15:56,0.76,-0.3,9.7,0.3,-0.15,0.45,0,0,0,4.5,1.5,1.5,3.69,1000,1065.36,3.69,52.252838,20.903309
114,-20,12,11/05/2024 09:15:57,1.19,1.04,9.74,0.32,-0.16,0.48,0,0,0,4.8,2,1.5,3.62,1000,1069.05,3.62,52.252838,20.903311
115,-22,13,11/05/2024 09:15:58,1.03,-0.96,9.63,0.34,-0.17,0.51,0,0,0,5.1,2,1.5,3.55,1000,1072.67,3.55,52.252838,20.903313
116,-20,12,11/05/2024 09:15:59,-1.45,-0.03,9.68,0.36,-0.18,0.54,0,0,0,5.4,2,1.5,3.48,1000,1076.22,3.48,52.252838,20.903315
115,-20,12,11/05/2024 09:16:00,0.33,-0.41,9.71,0.38,-0.19,0.57,0,0,0,5.7,2,1.5,3.41,1000,1079.69,3.41,52.252838,20.903316
115,-21,12,11/05/2024 09:16:01,0.55,-0.56,9.6,0.4,-0.2,0.6,0,0,0,6,2,1.5,3.34,1000,1083.1,3.34,52.252838,20.903318
114,-20,12,11/05/2024 09:16:02,0.68,0.64,9.69,0.42,-0.21,0.63,0,0,0,6.3,2.5,1.5,3.27,1000,1086.44,3.27,52.252838,20.90332
116,-20,12,11/05/2024 09:16:03,-0.75,-1.2,9.68,0.44,-0.22,0.66,0,0,0,6.6,2.5,2,3.21,1000,1089.71,3.21,52.252838,20.903322
115,-20,12,11/05/2024 09:16:04,-0.07,0.54,9.69,0.46,-0.23,0.69,0,0,0,6.9,2.5,2,3.14,1000,1092.91,3.14,52.252838,20.903324
115,-21,12,11/05/2024 09:16:05,-0.08,0.61,9.52,0.48,-0.24,0.72,0,0,0,7.2,2.5,2,3.08,1000,1096.05,3.08,52.252838,20.903326
116,-23,12,11/05/2024 09:16:06,-1.03,-0.09,9.59,0.5,-0.25,0.75,0,0,0,7.5,2.5,2,3.02,1000,1099.13,3.02,52.252838,20.903328
115,-23,12,11/05/2024 09:16:07,1.49,-0.48,9.62,0.52,-0.26,0.78,0,0,0,7.8,3,2,2.96,1000,1102.15,2.96,52.252838,20.90333
115,-24,12,11/05/2024 09:16:08,0.46,-0.31,9.72,0.54,-0.27,0.81,0,0,0,8.1,3,2,2.9,1000,1105.11,2.9,52.252838,20.903332
114,-24,12,11/05/2024 09:16:09,0.44,0.17,9.57,0.56,-0.28,0.84,0,0,0,8.4,3,2,2.84,1000,1108.01,2.84,52.252838,20.903334
116,-25,13,11/05/2024 09:16:10,-1.19,-0.96,9.77,0.58,-0.29,0.87,0,0,0,8.7,3,2.5,2.78,1000,1110.85,2.78,52.252838,20.903336
115,-24,12,11/05/2024 09:16:11,0.56,-1.19,9.59,0.6,-0.3,0.9,0,0,0,9,3,2.5,2.73,1000,1113.63,2.73,52.252838,20.903337
115,-25,12,11/05/2024 09:16:12,-0.12,0.61,9.72,0.62,-0.31,0.93,0,0,0,9.3,3.5,2.5,2.67,1000,1116.36,2.67,52.252838,20.903339
114,-26,12,11/05/2024 09:16:13,0.87,1.03,9.63,0.64,-0.32,0.96,0,0,0,9.6,3.5,2.5,2.62,1000,1119.03,2.62,52.252838,20.903341
116,-25,13,11/05/2024 09:16:14,-0.05,-0.67,9.61,0.66,-0.33,0.99,0,0,0,9.9,3.5,2.5,2.57,1000,1121.65,2.57,52.252838,20.903343
117,-25,12,11/05/2024 09:16:15,-0.83,-0.03,9.75,0.68,-0.34,1.02,0,0,0,10.2,3.5,2.5,2.52,1000,1124.22,2.52,52.252838,20.903345
115,-24,12,11/05/2024 09:16:16,0.72,0.5,9.63,0.7,-0.35,1.05,0,0,0,10.5,3.5,2.5,2.47,1000,1126.73,2.47,52.252838,20.903347
115,-25,13,11/05/2024 09:16:17,0.66,0.36,9.77,0.72,-0.36,1.08,0,0,0,10.8,4,3,2.42,1000,1129.2,2.42,52.252838,20.903349
116,-24,12,11/05/2024 09:16:18,-0.83,0.98,9.69,0.74,-0.37,1.11,0,0,0,11.1,4,3,2.37,1000,1131.61,2.37,52.252838,20.903351
116,-24,12,11/05/2024 09:16:19,-1.09,1.42,9.64,0.76,-0.38,1.14,0,0,0,11.4,4,3,2.32,1000,1133.98,2.32,52.252838,20.903353
117,-24,12,11/05/2024 09:16:20,-0.57,-0.32,9.69,0.78,-0.39,1.17,0,0,0,11.7,4,3,2.27,1000,1136.3,2.27,52.252838,20.903355
115,-25,13,11/05/2024 09:16:21,0.34,1.4,9.56,0.8,-0.4,1.2,0,0,0,12,4,3,2.23,1000,1138.57,2.23,52.252838,20.903357
116,-26,12,11/05/2024 09:16:22,-0.49,0.92,9.76,0.82,-0.41,1.23,0,0,0,12.3,4.5,3,2.18,1000,1140.8,2.18,52.252838,20.903358
116,-27,12,11/05/2024 09:16:23,0.55,-0.93,9.55,0.84,-0.42,1.26,0,0,0,12.6,4.5,3,2.14,1000,1142.99,2.14,52.252838,20.90336
115,-27,12,11/05/2024 09:16:24,1.26,0.08,9.64,0.86,-0.43,1.29,0,0,0,12.9,4.5,3.5,2.1,1000,1145.13,2.1,52.252838,20.903362
115,-27,12,11/05/2024 09:16:25,1.1,0.86,9.76,0.88,-0.44,1.32,0,0,0,13.2,4.5,3.5,2.06,1000,1147.22,2.06,52.252838,20.903364
116,-27,12,11/05/2024 09:16:26,-0.71,0.99,9.56,0.9,-0.45,1.35,0,0,0,13.5,4.5,3.5,2.01,1000,1149.28,2.01,52.252838,20.903366
115,-27,12,11/05/2024 09:16:27,0.94,1.27,9.77,0.92,-0.46,1.38,0,0,0,13.8,5,3.5,1.97,1000,1151.29,1.97,52.252838,20.903368
116,-28,13,11/05/2024 09:16:28,1.24,-0.72,9.55,0.94,-0.47,1.41,0,0,0,14.1,5,3.5,1.93,1000,1153.27,1.93,52.252838,20.90337
116,-29,12,11/05/2024 09:15:52,-0.73,-1.08,9.62,0.22,-0.11,0.33,0,0,0,3.3,1.5,1,4,1000,1049.82,4,52.252838,20.903301
115,-29,12,11/05/2024 09:15:53,-0.41,0.58,9.73,0.24,-0.12,0.36,0,0,0,3.6,1.5,1,3.92,1000,1053.82,3.92,52.252838,20.903303
115,-28,12,11/05/2024 09:15:54,1.01,-0.29,9.63,0.26,-0.13,0.39,0,0,0,3.9,1.5,1,3.85,1000,1057.74,3.85,52.252838,20.903305
116,-28,13,11/05/2024 09:15:55,-0.71,-0.12,9.73,0.28,-0.14,0.42,0,0,0,4.2,1.5,1,3.77,1000,1061.59,3.77,52.252838,20.903307
115,-28,12,11/05/2024 09:15:56,-0.93,0.58,9.71,0.3,-0.15,0.45,0,0,0,4.5,1.5,1.5,3.69,1000,1065.36,3.69,52.252838,20.903309
116,-28,12,11/05/2024 09:15:57,-0.47,-1.24,9.6,0.32,-0.16,0.48,0,0,0,4.8,2,1.5,3.62,1000,1069.05,3.62,52.252838,20.903311
114,-29,12,11/05/2024 09:15:58,1.46,0.14,9.67,0.34,-0.17,0.51,0,0,0,5.1,2,1.5,3.55,1000,1072.67,3.55,52.252838,20.903313
115,-28,13,11/05/2024 09:15:59,-0.41,0.02,9.66,0.36,-0.18,0.54,0,0,0,5.4,2,1.5,3.48,1000,1076.22,3.48,52.252838,20.903315
114,-28,13,11/05/2024 09:16:00,1.12,0.18,9.67,0.38,-0.19,0.57,0,0,0,5.7,2,1.5,3.41,1000,1079.69,3.41,52.252838,20.903316
116,-29,12,11/05/2024 09:16:01,-1,-1.08,9.56,0.4,-0.2,0.6,0,0,0,6,2,1.5,3.34,1000,1083.1,3.34,52.252838,20.903318
115,-27,12,11/05/2024 09:16:02,1.08,-0.91,9.74,0.42,-0.21,0.63,0,0,0,6.3,2.5,1.5,3.27,1000,1086.44,3.27,52.252838,20.90332
115,-27,12,11/05/2024 09:16:03,0.29,-0.36,9.78,0.44,-0.22,0.66,0,0,0,6.6,2.5,2,3.21,1000,1089.71,3.21,52.252838,20.903322
115,-25,12,11/05/2024 09:16:04,0.75,-1.46,9.69,0.46,-0.23,0.69,0,0,0,6.9,2.5,2,3.14,1000,1092.91,3.14,52.252838,20.903324
115,-25,13,11/05/2024 09:16:05,-0.39,0.13,9.69,0.48,-0.24,0.72,0,0,0,7.2,2.5,2,3.08,1000,1096.05,3.08,52.252838,20.903326
116,-26,13,11/05/2024 09:16:06,-1.13,-0.95,9.68,0.5,-0.25,0.75,0,0,0,7.5,2.5,2,3.02,1000,1099.13,3.02,52.252838,20.903328
114,-26,13,11/05/2024 09:16:07,0.93,0.21,9.8,0.52,-0.26,0.78,0,0,0,7.8,3,2,2.96,1000,1102.15,2.96,52.252838,20.90333
115,-26,12,11/05/2024 09:16:08,0.51,-1.26,9.52,0.54,-0.27,0.81,0,0,0,8.1,3,2,2.9,1000,1105.11,2.9,52.252838,20.903332
114,-27,12,11/05/2024 09:16:09,0.64,0.64,9.68,0.56,-0.28,0.84,0,0,0,8.4,3,2,2.84,1000,1108.01,2.84,52.252838,20.903334
116,-26,12,11/05/2024 09:16:10,-1.21,-0.95,9.73,0.58,-0.29,0.87,0,0,0,8.7,3,2.5,2.78,1000,1110.85,2.78,52.252838,20.903336
115,-26,12,11/05/2024 09:16:11,-1.17,1.18,9.74,0.6,-0.3,0.9,0,0,0,9,3,2.5,2.73,1000,1113.63,2.73,52.252838,20.903337
115,-27,12,11/05/2024 09:16:12,-0.48,0.76,9.58,0.62,-0.31,0.93,0,0,0,9.3,3.5,2.5,2.67,1000,1116.36,2.67,52.252838,20.903339
115,-27,12,11/05/2024 09:16:13,0.95,-0.11,9.66,0.64,-0.32,0.96,0,0,0,9.6,3.5,2.5,2.62,1000,1119.03,2.62,52.252838,20.903341
115,-26,12,11/05/2024 09:16:14,0.2,-1.41,9.67,0.66,-0.33,0.99,0,0,0,9.9,3.5,2.5,2.57,1000,1121.65,2.57,52.252838,20.903343
117,-26,12,11/05/2024 09:16:15,-0.9,-0.92,9.66,0.68,-0.34,1.02,0,0,0,10.2,3.5,2.5,2.52,1000,1124.22,2.52,52.252838,20.903345
117,-26,11,11/05/2024 09:16:16,-0.64,-1.28,9.71,0.7,-0.35,1.05,0,0,0,10.5,3.5,2.5,2.47,1000,1126.73,2.47,52.252838,20.903347
116,-29,12,11/05/2024 09:16:17,-0.1,0.24,9.69,0.72,-0.36,1.08,0,0,0,10.8,4,3,2.42,1000,1129.2,2.42,52.252838,20.903349
116,-28,12,11/05/2024 09:16:18,0.96,-0.1,9.72,0.74,-0.37,1.11,0,0,0,11.1,4,3,2.37,1000,1131.61,2.37,52.252838,20.903351
115,-29,12,11/05/2024 09:16:19,0.25,0.34,9.7,0.76,-0.38,1.14,0,0,0,11.4,4,3,2.32,1000,1133.98,2.32,52.252838,20.903353
116,-30,12,11/05/2024 09:16:20,-0.79,0.76,9.58,0.78,-0.39,1.17,0,0,0,11.7,4,3,2.27,1000,1136.3,2.27,52.252838,20.903355
117,-30,12,11/05/2024 09:16:21,-0.44,-0.59,9.61,0.8,-0.4,1.2,0,0,0,12,4,3,2.23,1000,1138.57,2.23,52.252838,20.903357
115,-31,13,11/05/2024 09:16:22,0.09,0.9,9.66,0.82,-0.41,1.23,0,0,0,12.3,4.5,3,2.18,1000,1140.8,2.18,52.252838,20.903358
117,-30,12,11/05/2024 09:16:23,-0.57,-1.08,9.75,0.84,-0.42,1.26,0,0,0,12.6,4.5,3,2.14,1000,1142.99,2.14,52.252838,20.90336
117,-30,12,11/05/2024 09:16:24,-0.69,-1.15,9.5,0.86,-0.43,1.29,0,0,0,12.9,4.5,3.5,2.1,1000,1145.13,2.1,52.252838,20.903362
117,-31,12,11/05/2024 09:16:25,-0.2,-0.61,9.65,0.88,-0.44,1.32,0,0,0,13.2,4.5,3.5,2.06,1000,1147.22,2.06,52.252838,20.903364
116,-27,12,11/05/2024 09:16:26,-0.2,0.2,9.75,0.9,-0.45,1.35,0,0,0,13.5,4.5,3.5,2.01,1000,1149.28,2.01,52.252838,20.903366
116,-25,13,11/05/2024 09:16:27,-0.31,0.86,9.61,0.92,-0.46,1.38,0,0,0,13.8,5,3.5,1.97,1000,1151.29,1.97,52.252838,20.903368
116,-25,13,11/05/2024 09:16:28,-1.11,0.66,9.66,0.94,-0.47,1.41,0,0,0,14.1,5,3.5,1.93,1000,1153.27,1.93,52.252838,20.90337
116,-24,12,11/05/2024 09:16:29,-1.23,0.94,9.57,0.96,-0.48,1.44,0,0,0,14.4,5,3.5,1.9,1000,1155.2,1.9,52.252838,20.903372
116,-27,12,11/05/2024 09:16:30,-0.47,1.19,9.72,0.98,-0.49,1.47,0,0,0,14.7,5,3.5,1.86,1000,1157.1,1.86,52.252838,20.903374
116,-25,13,11/05/2024 09:16:31,0.32,-0.84,9.61,1,-0.5,1.5,0,0,0,15,5,4,1.82,1000,1158.96,1.82,52.252838,20.903376
115,-25,12,11/05/2024 09:15:42,0.52,-0.51,9.6,0.02,-0.01,0.03,0,0,0,0.3,0.5,0.5,4.9,1000,1005,4.9,52.252838,20.903282
114,-31,13,11/05/2024 09:15:43,0.56,1.28,9.74,0.04,-0.02,0.06,0,0,0,0.6,0.5,0.5,4.8,1000,1009.9,4.8,52.252838,20.903284
115,-30,11,11/05/2024 09:15:44,0.32,-1.38,9.6,0.06,-0.03,0.09,0,0,0,0.9,0.5,0.5,4.71,1000,1014.7,4.71,52.252838,20.903286
116,-32,12,11/05/2024 09:15:45,-0.8,-0.45,9.67,0.08,-0.04,0.12,0,0,0,1.2,0.5,0.5,4.61,1000,1019.41,4.61,52.252838,20.903288
115,-31,12,11/05/2024 09:15:46,-1.26,0.51,9.66,0.1,-0.05,0.15,0,0,0,1.5,0.5,0.5,4.52,1000,1024.02,4.52,52.252838,20.90329
115,-32,12,11/05/2024 09:15:47,1.11,-0.9,9.74,0.12,-0.06,0.18,0,0,0,1.8,1,0.5,4.43,1000,1028.54,4.43,52.252838,20.903292
116,-31,13,11/05/2024 09:15:48,-0.6,-1.19,9.61,0.14,-0.07,0.21,0,0,0,2.1,1,0.5,4.34,1000,1032.97,4.34,52.252838,20.903294
115,-30,12,11/05/2024 09:15:49,0.4,-1.11,9.78,0.16,-0.08,0.24,0,0,0,2.4,1,1,4.25,1000,1037.31,4.25,52.252838,20.903296
116,-33,12,11/05/2024 09:15:50,-0.27,-0.17,9.51,0.18,-0.09,0.27,0,0,0,2.7,1,1,4.17,1000,1041.56,4.17,52.252838,20.903297
115,-31,12,11/05/2024 09:15:51,0.5,-0.31,9.77,0.2,-0.1,0.3,0,0,0,3,1,1,4.09,1000,1045.73,4.09,52.252838,20.903299
116,-30,12,11/05/2024 09:15:52,-0.88,-1.18,9.53,0.22,-0.11,0.33,0,0,0,3.3,1.5,1,4,1000,1049.82,4,52.252838,20.903301
115,-31,12,11/05/2024 09:15:53,0.9,-0.83,9.72,0.24,-0.12,0.36,0,0,0,3.6,1.5,1,3.92,1000,1053.82,3.92,52.252838,20.903303
114,-28,12,11/05/2024 09:15:54,0.52,1.37,9.73,0.26,-0.13,0.39,0,0,0,3.9,1.5,1,3.85,1000,1057.74,3.85,52.252838,20.903305
116,-30,12,11/05/2024 09:15:55,-1.33,-0.22,9.63,0.28,-0.14,0.42,0,0,0,4.2,1.5,1,3.77,1000,1061.59,3.77,52.252838,20.903307
114,-28,12,11/05/2024 09:15:56,0.63,0.26,9.7,0.3,-0.15,0.45,0,0,0,4.5,1.5,1.5,3.69,1000,1065.36,3.69,52.252838,20.903309
115,-31,13,11/05/2024 09:15:57,-0.51,1.49,9.76,0.32,-0.16,0.48,0,0,0,4.8,2,1.5,3.62,1000,1069.05,3.62,52.252838,20.903311
116,-30,12,11/05/2024 09:15:58,-0.62,-0.9,9.62,0.34,-0.17,0.51,0,0,0,5.1,2,1.5,3.55,1000,1072.67,3.55,52.252838,20.903313
114,-31,13,11/05/2024 09:15:59,1.19,0.38,9.53,0.36,-0.18,0.54,0,0,0,5.4,2,1.5,3.48,1000,1076.22,3.48,52.252838,20.903315
